Current (mA) - Plot 0	Flow (GPM) - Plot 0	Current (mA) - Plot 1	Flow (GPM) - Plot 1	Current (mA) - Plot 2	Flow (GPM) - Plot 2	
2m	-229.4m					
2m	-229.6m					
2m	-229.5m					
2.1m	-229.6m					
2m	-229.5m					
2m	-229.5m					
2m	-229.6m					
2m	-229.5m					
2m	-229.6m					
2m	-229.5m					
2m	-229.7m					
2m	-229.5m					
2m	-229.7m					
2m	-229.5m					
2m	-229.7m					
2m	-229.6m					
2m	-229.6m					
2m	-229.5m					
2m	-229.6m					
2m	-225.6m					
2m	-221.9m					
2m	-221.5m					
2m	-221.8m					
1.9m	-221.6m					
2m	-221.8m					
2m	-221.5m					
2m	-221.8m					
2m	-221.5m					
2m	-221.7m					
2m	-221.5m					
2m	-221.8m					
1.9m	-221.5m					
2m	-221.7m					
1.9m	-221.5m					
2m	-221.6m					
1.9m	-221.6m					
2m	-221.6m					
2m	-221.5m					
2m	-221.6m					
1.9m	-221.6m					
1.9m	-221.5m					
1.9m	-221.6m					
1.9m	-221.5m					
2m	-221.7m					
1.9m	-221.4m					
1.9m	-221.7m					
1.9m	-221.5m					
1.9m	-221.7m					
1.9m	-221.5m					
1.9m	-221.6m					
1.9m	-221.5m					
1.9m	-221.8m					
1.9m	-221.4m					
1.9m	-221.7m					
1.9m	-221.5m					
1.9m	-221.8m					
1.9m	-221m					
1.9m	-216.2m					
1.9m	-213.5m					
1.9m	-213.8m					
1.9m	-213.5m					
1.9m	-213.7m					
1.8m	-213.5m					
1.9m	-213.8m					
1.9m	-213.6m					
1.9m	-213.7m					
1.9m	-213.6m					
1.9m	-213.6m					
1.9m	-213.6m					
1.9m	-213.6m					
1.9m	-213.7m					
1.9m	-213.5m					
1.9m	-213.7m					
1.9m	-213.5m					
1.9m	-213.7m					
1.9m	-213.5m					
1.9m	-213.7m					
1.8m	-213.5m					
1.9m	-213.7m					
1.9m	-213.4m					
1.8m	-213.7m					
1.9m	-213.5m					
1.9m	-213.7m					
1.8m	-213.6m					
1.9m	-213.6m					
1.8m	-213.5m					
1.8m	-213.7m					
1.8m	-213.5m					
1.8m	-213.7m					
1.8m	-213.4m					
1.8m	-213.7m					
1.8m	-213.5m					
1.8m	-213.8m					
1.8m	-213.5m					
1.8m	-213.7m					
1.8m	-213.1m					
1.8m	-209m					
1.8m	-205.6m					
1.8m	-205.6m					
1.8m	-205.6m					
1.9m	-205.6m					
1.8m	-205.6m					
1.8m	-205.5m					
1.8m	-205.7m					
1.8m	-205.4m					
1.8m	-205.7m					
1.8m	-205.4m					
1.8m	-205.7m					
1.8m	-205.4m					
1.8m	-205.7m					
1.8m	-205.5m					
1.8m	-205.6m					
1.8m	-205.5m					
1.8m	-205.6m					
1.8m	-205.5m					
1.8m	-205.7m					
1.8m	-205.5m					
1.8m	-205.6m					
1.8m	-205.6m					
1.8m	-205.7m					
1.8m	-205.4m					
1.8m	-205.7m					
1.8m	-205.5m					
1.8m	-205.7m					
1.8m	-205.5m					
1.8m	-205.7m					
1.8m	-205.5m					
1.8m	-205.7m					
1.8m	-205.6m					
1.8m	-205.7m					
1.8m	-205.6m					
1.8m	-205.6m					
1.7m	-205.7m					
1.8m	-205.5m					
1.8m	-205.6m					
1.8m	-205.5m					
1.8m	-204.6m					
1.7m	-199.7m					
1.7m	-197.1m					
1.8m	-196.8m					
1.7m	-197m					
1.8m	-196.7m					
1.7m	-197m					
1.7m	-196.8m					
1.7m	-197.1m					
1.7m	-196.8m					
1.7m	-197.1m					
1.7m	-196.8m					
1.7m	-197.1m					
1.7m	-196.8m					
1.7m	-197.1m					
1.7m	-196.9m					
1.7m	-197.1m					
1.7m	-196.8m					
1.7m	-197.1m					
1.7m	-196.8m					
1.7m	-197.1m					
1.7m	-196.8m					
1.7m	-197.1m					
1.7m	-196.9m					
1.7m	-196.9m					
1.7m	-196.9m					
1.7m	-196.9m					
1.7m	-196.9m					
1.7m	-196.9m					
1.7m	-197m					
1.7m	-196.8m					
1.7m	-197m					
1.7m	-196.9m					
1.7m	-197.1m					
1.7m	-196.9m					
1.6m	-197m					
1.6m	-196.9m					
1.6m	-197.1m					
1.6m	-196.9m					
1.7m	-197.1m					
1.6m	-196.8m					
1.7m	-197.1m					
1.7m	-196.9m					
1.7m	-195.2m					
1.7m	-190.5m					
1.7m	-187.8m					
1.6m	-187.5m					
1.7m	-187.9m					
1.6m	-187.6m					
1.7m	-187.8m					
1.6m	-187.5m					
1.6m	-187.7m					
1.6m	-187.5m					
1.6m	-187.8m					
1.6m	-187.6m					
1.6m	-187.6m					
1.6m	-187.6m					
1.6m	-187.6m					
1.6m	-187.7m					
1.6m	-187.5m					
1.6m	-187.7m					
1.6m	-187.4m					
1.6m	-187.7m					
1.6m	-187.5m					
1.6m	-187.7m					
1.6m	-187.5m					
1.6m	-187.7m					
1.6m	-187.6m					
1.6m	-187.7m					
1.6m	-187.6m					
1.6m	-187.7m					
1.6m	-187.5m					
1.6m	-187.7m					
1.6m	-187.5m					
1.6m	-187.8m					
1.6m	-187.6m					
1.6m	-187.7m					
1.6m	-187.6m					
1.6m	-187.8m					
1.6m	-187.5m					
1.6m	-187.8m					
1.6m	-187.5m					
1.6m	-187.7m					
1.6m	-187.5m					
1.6m	-187.7m					
1.6m	-187.6m					
1.6m	-187.7m					
1.6m	-187.6m					
1.5m	-186.6m					
1.6m	-182.8m					
1.5m	-179.3m					
1.6m	-179m					
1.6m	-178.9m					
1.5m	-179.1m					
1.5m	-179m					
1.5m	-179.1m					
1.6m	-178.9m					
1.6m	-179.1m					
1.5m	-178.9m					
1.6m	-179.1m					
1.5m	-178.9m					
1.5m	-179.1m					
1.5m	-178.9m					
1.5m	-179.1m					
1.5m	-178.9m					
1.5m	-179.1m					
1.5m	-179m					
1.5m	-179.1m					
1.5m	-178.8m					
1.5m	-179.1m					
1.5m	-178.8m					
1.5m	-179.1m					
1.5m	-178.9m					
1.5m	-179.1m					
1.5m	-178.8m					
1.5m	-179.1m					
1.5m	-178.9m					
1.5m	-179m					
1.5m	-178.9m					
1.5m	-178.9m					
1.5m	-179.1m					
1.5m	-178.9m					
1.5m	-179m					
1.5m	-178.9m					
1.5m	-179m					
1.5m	-178.9m					
1.5m	-179.1m					
1.5m	-178.9m					
1.5m	-179.1m					
1.5m	-178.9m					
1.5m	-179m					
1.5m	-178.9m					
1.5m	-179.1m					
1.5m	-178.8m					
1.5m	-179m					
1.5m	-178.6m					
1.5m	-175.8m					
1.5m	-171.7m					
1.5m	-169.4m					
1.5m	-168.9m					
1.5m	-169.1m					
1.5m	-168.8m					
1.5m	-169.1m					
1.5m	-168.9m					
1.4m	-169.2m					
1.4m	-168.9m					
1.5m	-169.1m					
1.4m	-168.9m					
1.4m	-169.1m					
1.5m	-169m					
1.5m	-169m					
1.5m	-169m					
1.4m	-169m					
1.4m	-169.1m					
1.4m	-169m					
1.4m	-169.1m					
1.4m	-168.9m					
1.4m	-169.1m					
1.4m	-168.9m					
1.4m	-169.1m					
1.4m	-168.9m					
1.4m	-169m					
1.4m	-168.9m					
1.4m	-169.1m					
1.5m	-168.9m					
1.4m	-169m					
1.4m	-168.8m					
1.4m	-169m					
1.4m	-168.9m					
1.4m	-169.2m					
1.4m	-168.8m					
1.4m	-169.1m					
1.4m	-168.8m					
1.4m	-169.1m					
1.4m	-168.9m					
1.4m	-169.1m					
1.4m	-168.9m					
1.4m	-169.1m					
1.4m	-168.9m					
1.4m	-169m					
1.4m	-168.9m					
1.4m	-169.1m					
1.4m	-169m					
1.3m	-169m					
1.4m	-169.1m					
1.4m	-168.9m					
1.4m	-168.2m					
1.4m	-164.9m					
1.3m	-161.7m					
1.3m	-158.7m					
1.4m	-158.4m					
1.4m	-158.3m					
1.4m	-158.4m					
1.4m	-158.2m					
1.3m	-158.4m					
1.4m	-158.2m					
1.3m	-158.5m					
1.4m	-158.2m					
1.3m	-158.4m					
1.3m	-158.2m					
1.4m	-158.4m					
1.3m	-158.2m					
1.3m	-158.4m					
1.3m	-158.2m					
1.4m	-158.4m					
1.3m	-158.2m					
1.3m	-158.5m					
1.3m	-158.2m					
1.3m	-158.5m					
1.3m	-158.2m					
1.3m	-158.4m					
1.3m	-158.3m					
1.3m	-158.3m					
1.3m	-158.3m					
1.3m	-158.3m					
1.3m	-158.3m					
1.3m	-158.2m					
1.3m	-158.4m					
1.3m	-158.2m					
1.3m	-158.4m					
1.3m	-158.3m					
1.3m	-158.4m					
1.3m	-158.2m					
1.3m	-158.4m					
1.3m	-158.2m					
1.2m	-158.4m					
1.3m	-158.2m					
1.3m	-158.4m					
1.3m	-158.2m					
1.3m	-158.5m					
1.3m	-158.2m					
1.3m	-158.4m					
1.3m	-158.3m					
1.3m	-158.4m					
1.3m	-158.2m					
1.3m	-158.5m					
1.3m	-158.2m					
1.3m	-158.4m					
1.2m	-158.2m					
1.3m	-158.5m					
1.3m	-158.1m					
1.3m	-156m					
1.3m	-153.1m					
1.2m	-150.4m					
1.3m	-148m					
1.3m	-147.7m					
1.2m	-147.7m					
1.3m	-147.6m					
1.2m	-147.7m					
1.2m	-147.6m					
1.2m	-147.8m					
1.2m	-147.5m					
1.2m	-147.8m					
1.2m	-147.6m					
1.2m	-147.7m					
1.2m	-147.6m					
1.2m	-147.8m					
1.2m	-147.6m					
1.3m	-147.8m					
1.2m	-147.6m					
1.3m	-147.8m					
1.2m	-147.5m					
1.2m	-147.7m					
1.2m	-147.5m					
1.2m	-147.7m					
1.2m	-147.4m					
1.2m	-147.8m					
1.2m	-147.6m					
1.2m	-147.8m					
1.2m	-147.5m					
1.2m	-147.8m					
1.2m	-147.6m					
1.2m	-147.8m					
1.2m	-147.6m					
1.2m	-147.8m					
1.2m	-147.7m					
1.2m	-147.8m					
1.2m	-147.7m					
1.2m	-147.6m					
1.2m	-147.7m					
1.2m	-147.6m					
1.2m	-147.8m					
1.1m	-147.6m					
1.2m	-147.8m					
1.2m	-147.6m					
1.2m	-147.8m					
1.2m	-147.6m					
1.2m	-147.8m					
1.2m	-147.6m					
1.2m	-147.8m					
1.2m	-147.6m					
1.2m	-147.8m					
1.2m	-147.5m					
1.2m	-147.9m					
1.2m	-147.6m					
1.1m	-147.8m					
1.2m	-147.6m					
1.1m	-147.8m					
1.1m	-147.6m					
1.1m	-147.5m					
1.1m	-145.3m					
1.2m	-143.2m					
1.1m	-140.3m					
1.1m	-138.5m					
1.1m	-135.9m					
1.1m	-135.9m					
1.1m	-135.7m					
1.1m	-135.8m					
1.1m	-135.8m					
1.1m	-135.7m					
1.1m	-135.8m					
1.1m	-135.7m					
1.1m	-135.9m					
1.1m	-135.7m					
1.1m	-135.8m					
1.1m	-135.6m					
1.1m	-135.8m					
1.1m	-135.6m					
1.1m	-135.8m					
1.1m	-135.6m					
1.1m	-135.8m					
1.1m	-135.6m					
1.1m	-135.8m					
1.1m	-135.5m					
1.1m	-135.8m					
1.1m	-135.6m					
1.1m	-135.8m					
1.1m	-135.5m					
1.1m	-135.8m					
1.1m	-135.6m					
1.1m	-135.7m					
1.1m	-135.5m					
1.1m	-135.8m					
1.1m	-135.4m					
1m	-135.6m					
1.1m	-135.6m					
1.1m	-135.7m					
1.1m	-135.5m					
1.1m	-135.7m					
1.1m	-135.6m					
1.1m	-135.7m					
1.1m	-135.7m					
1.1m	-135.6m					
1.1m	-135.7m					
1.1m	-135.6m					
1.1m	-135.8m					
1.1m	-135.6m					
1m	-135.8m					
1m	-135.6m					
1m	-135.8m					
1m	-135.6m					
1.1m	-135.8m					
1m	-135.6m					
1m	-135.8m					
1.1m	-135.6m					
1.1m	-135.9m					
1.1m	-135.6m					
1m	-135.8m					
1m	-135.7m					
1m	-135.9m					
1m	-135.6m					
1m	-135.8m					
1m	-135.6m					
1m	-135.8m					
1m	-135.5m					
1m	-134.4m					
1m	-131.5m					
1m	-129.8m					
998u	-127.6m					
1m	-125.8m					
935.7u	-124.1m					
998u	-122.7m					
1m	-122.4m					
1m	-122.4m					
1m	-122.4m					
978.3u	-122.4m					
958.6u	-122.6m					
991.4u	-122.3m					
971.8u	-122.5m					
994.7u	-122.3m					
968.5u	-122.4m					
981.6u	-122.2m					
971.8u	-122.5m					
975u	-122.3m					
965.2u	-122.5m					
975u	-122.3m					
961.9u	-122.5m					
975u	-122.3m					
896.3u	-122.5m					
978.3u	-122.3m					
1m	-122.5m					
961.9u	-122.2m					
942.2u	-122.5m					
916u	-122.2m					
902.9u	-122.5m					
958.6u	-122.2m					
939u	-122.5m					
945.5u	-122.3m					
955.4u	-122.6m					
932.4u	-122.2m					
942.2u	-122.4m					
929.1u	-122.2m					
935.7u	-122.5m					
932.4u	-122.4m					
939u	-122.3m					
922.6u	-122.4m					
912.7u	-122.3m					
925.8u	-122.4m					
952.1u	-122.3m					
916u	-122.4m					
893.1u	-122.3m					
876.7u	-122.5m					
847.1u	-122.3m					
922.6u	-122.5m					
899.6u	-122.3m					
919.3u	-122.5m					
906.2u	-122.2m					
909.5u	-122.4m					
902.9u	-122.3m					
902.9u	-122.4m					
896.3u	-122.2m					
899.6u	-122.5m					
896.3u	-122.3m					
902.9u	-122.5m					
886.5u	-122.3m					
883.2u	-122.5m					
893.1u	-122.3m					
889.8u	-122.5m					
850.4u	-122.2m					
860.3u	-122.5m					
824.2u	-122.3m					
893.1u	-122.6m					
840.6u	-122.4m					
883.2u	-122.5m					
870.1u	-122.3m					
870.1u	-122.5m					
870.1u	-122.4m					
863.5u	-122.4m					
863.5u	-122.2m					
863.5u	-120.3m					
860.3u	-118.5m					
857u	-117m					
857u	-115.4m					
843.9u	-113.6m					
847.1u	-112.3m					
857u	-110.5m					
824.2u	-109.5m					
834u	-107.9m					
824.2u	-107.2m					
843.9u	-106.9m					
794.7u	-107.2m					
827.5u	-106.9m					
843.9u	-107.2m					
824.2u	-107m					
837.3u	-107.1m					
830.7u	-107m					
827.5u	-107.3m					
824.2u	-106.9m					
820.9u	-107.1m					
814.3u	-107m					
820.9u	-107.3m					
814.3u	-107m					
814.3u	-107.2m					
840.6u	-107m					
794.7u	-107.1m					
817.6u	-107m					
801.2u	-107.1m					
797.9u	-107.1m					
758.6u	-107.1m					
807.8u	-107.1m					
811.1u	-106.9m					
788.1u	-107m					
791.4u	-107m					
807.8u	-107.1m					
784.8u	-107m					
794.7u	-107.1m					
778.3u	-106.9m					
781.5u	-107.2m					
781.5u	-106.9m					
784.8u	-107.1m					
778.3u	-107m					
811.1u	-107.2m					
752u	-106.9m					
788.1u	-107.2m					
768.4u	-107m					
761.9u	-107.2m					
732.3u	-106.9m					
765.1u	-107.1m					
781.5u	-106.9m					
761.9u	-107.2m					
758.6u	-107m					
761.9u	-107.2m					
758.6u	-106.9m					
748.7u	-107.2m					
758.6u	-107m					
745.5u	-107.2m					
748.7u	-107m					
748.7u	-107.1m					
742.2u	-107m					
748.7u	-107m					
712.7u	-107.1m					
735.6u	-107m					
748.7u	-107.1m					
722.5u	-106.9m					
712.7u	-107.1m					
709.4u	-106.9m					
755.3u	-107.1m					
712.7u	-107m					
712.7u	-107.2m					
715.9u	-107m					
719.2u	-107.1m					
712.7u	-107m					
712.7u	-107.1m					
709.4u	-106.9m					
702.8u	-107.2m					
709.4u	-107m					
712.7u	-107.2m					
709.4u	-107m					
689.7u	-107.3m					
702.8u	-107m					
699.5u	-107.2m					
689.7u	-107m					
686.4u	-107.1m					
679.9u	-107m					
709.4u	-107.3m					
696.3u	-106.2m					
673.3u	-105m					
683.1u	-103.6m					
673.3u	-102.6m					
683.1u	-101.5m					
676.6u	-100.1m					
679.9u	-99.1m					
670u	-97.7m					
673.3u	-96.8m					
666.7u	-95.6m					
666.7u	-94.5m					
670u	-93.3m					
663.5u	-92.5m					
683.1u	-91.4m					
640.5u	-90.7m					
666.7u	-89.4m					
634u	-89.2m					
673.3u	-89m					
656.9u	-89.1m					
634u	-89m					
647.1u	-89.2m					
647.1u	-89m					
637.2u	-89.3m					
643.8u	-89m					
634u	-89.2m					
640.5u	-89m					
637.2u	-89.2m					
634u	-89m					
637.2u	-89.3m					
630.7u	-89m					
620.8u	-89.2m					
650.3u	-89m					
597.9u	-89.2m					
637.2u	-89.1m					
611u	-89.2m					
617.6u	-89.1m					
630.7u	-89.2m					
591.3u	-89.3m					
611u	-89.1m					
614.3u	-89.2m					
601.2u	-89.1m					
611u	-89.2m					
611u	-89.1m					
591.3u	-89.2m					
607.7u	-89m					
594.6u	-89.2m					
597.9u	-89m					
591.3u	-89.2m					
591.3u	-88.9m					
588u	-89.2m					
568.4u	-89m					
584.8u	-89.3m					
601.2u	-89.1m					
574.9u	-89.2m					
584.8u	-89m					
555.2u	-89.2m					
568.4u	-89m					
581.5u	-89.3m					
568.4u	-89m					
571.6u	-89.3m					
571.6u	-89m					
565.1u	-89.2m					
565.1u	-89m					
561.8u	-89.2m					
555.2u	-89m					
552u	-89.2m					
558.5u	-89.1m					
558.5u	-89.1m					
532.3u	-89.2m					
548.7u	-89.1m					
558.5u	-89.2m					
548.7u	-89.1m					
548.7u	-89.2m					
542.1u	-89m					
519.2u	-89.2m					
555.2u	-89.1m					
522.4u	-89.2m					
542.1u	-89m					
529u	-89.2m					
532.3u	-89.1m					
529u	-89.1m					
525.7u	-89m					
522.4u	-89.2m					
519.2u	-89m					
522.4u	-89.2m					
512.6u	-89m					
506u	-89.3m					
515.9u	-89.1m					
542.1u	-89.3m					
512.6u	-89m					
529u	-89.2m					
509.3u	-89m					
492.9u	-89.2m					
519.2u	-88.9m					
492.9u	-89.2m					
499.5u	-88.9m					
499.5u	-89.2m					
486.4u	-89m					
499.5u	-89.1m					
483.1u	-89.1m					
489.6u	-89.1m					
483.1u	-89.1m					
479.8u	-89m					
483.1u	-89.2m					
476.5u	-89m					
470u	-89.2m					
502.8u	-89m					
473.2u	-89.2m					
476.5u	-89m					
486.4u	-88.7m					
463.4u	-87.6m					
483.1u	-87m					
456.8u	-85.9m					
463.4u	-85.2m					
463.4u	-84.2m					
450.3u	-83.7m					
450.3u	-82.5m					
456.8u	-82.1m					
447u	-81.1m					
453.6u	-80.4m					
437.2u	-79.5m					
443.7u	-79.1m					
440.4u	-78.2m					
440.4u	-77.9m					
440.4u	-76.6m					
447u	-76.2m					
417.5u	-75.4m					
456.8u	-74.9m					
427.3u	-74.3m					
440.4u	-73.7m					
424u	-73m					
430.6u	-72.4m					
424u	-71.9m					
414.2u	-71.3m					
414.2u	-70.7m					
417.5u	-70.1m					
417.5u	-69.7m					
414.2u	-68.9m					
407.6u	-68.7m					
407.6u	-67.9m					
407.6u	-67.4m					
410.9u	-66.8m					
404.4u	-66.5m					
407.6u	-65.7m					
384.7u	-65.4m					
424u	-65m					
397.8u	-65.2m					
384.7u	-65.1m					
391.2u	-65.3m					
374.9u	-65.1m					
397.8u	-65.2m					
371.6u	-65m					
374.9u	-65.3m					
378.1u	-65m					
384.7u	-65.2m					
374.9u	-65.1m					
371.6u	-65.3m					
374.9u	-65m					
368.3u	-65.3m					
368.3u	-65m					
365u	-65.2m					
358.5u	-65.1m					
345.3u	-65.2m					
381.4u	-65.1m					
351.9u	-65.1m					
358.5u	-65.2m					
355.2u	-65m					
338.8u	-65.2m					
361.7u	-65.1m					
342.1u	-65.3m					
338.8u	-65m					
345.3u	-65.3m					
338.8u	-65.1m					
345.3u	-65.3m					
332.2u	-65m					
335.5u	-65.3m					
335.5u	-65m					
328.9u	-65.2m					
325.7u	-65m					
328.9u	-65.3m					
315.8u	-65m					
332.2u	-65.3m					
309.3u	-65m					
322.4u	-65.3m					
312.5u	-65.1m					
302.7u	-65.3m					
325.7u	-65m					
299.4u	-65.3m					
299.4u	-65.1m					
315.8u	-65.3m					
302.7u	-65.1m					
299.4u	-65.2m					
302.7u	-65m					
292.9u	-65.2m					
302.7u	-65.2m					
292.9u	-65.2m					
299.4u	-65.2m					
283u	-65.1m					
292.9u	-65.2m					
283u	-65m					
283u	-65.2m					
263.3u	-65m					
276.5u	-65.2m					
279.7u	-65m					
286.3u	-65.2m					
273.2u	-65m					
260.1u	-65.3m					
279.7u	-65m					
273.2u	-65.2m					
266.6u	-65m					
260.1u	-65.3m					
260.1u	-65m					
263.3u	-65.2m					
260.1u	-65m					
253.5u	-65.2m					
246.9u	-64.9m					
253.5u	-65.2m					
250.2u	-65m					
250.2u	-65.2m					
227.3u	-65m					
230.5u	-65.2m					
243.7u	-65m					
240.4u	-65.2m					
243.7u	-65m					
224u	-65.3m					
240.4u	-65m					
233.8u	-65.2m					
230.5u	-65.1m					
227.3u	-65.2m					
227.3u	-65.2m					
227.3u	-65.1m					
217.4u	-65.2m					
220.7u	-65.1m					
217.4u	-65.2m					
214.1u	-65.1m					
210.9u	-65.2m					
207.6u	-65.1m					
191.2u	-65.3m					
197.7u	-65m					
207.6u	-65.3m					
214.1u	-65m					
207.6u	-65.3m					
191.2u	-65.1m					
194.5u	-65.2m					
191.2u	-65.1m					
187.9u	-65.3m					
194.5u	-65m					
178.1u	-65.3m					
191.2u	-65m					
181.3u	-65.2m					
184.6u	-64.9m					
178.1u	-65.2m					
178.1u	-65m					
174.8u	-65.2m					
174.8u	-65m					
161.7u	-65.3m					
168.2u	-65m					
174.8u	-65.3m					
171.5u	-65.1m					
168.2u	-65.2m					
158.4u	-65.2m					
151.8u	-65.1m					
161.7u	-65.2m					
158.4u	-65.1m					
155.1u	-65.3m					
151.8u	-65m					
148.5u	-65.2m					
148.5u	-65.1m					
142u	-65.2m					
145.3u	-65m					
145.3u	-65.2m					
142u	-65m					
138.7u	-65.2m					
138.7u	-65m					
128.9u	-65.3m					
145.3u	-64.4m					
132.1u	-64.1m					
128.9u	-63.4m					
122.3u	-63.3m					
112.5u	-62.5m					
132.1u	-62.4m					
119u	-61.7m					
119u	-61.4m					
115.8u	-61m					
112.5u	-60.7m					
112.5u	-60.2m					
109.2u	-59.9m					
109.2u	-59.3m					
109.2u	-59.3m					
105.9u	-58.4m					
99.4u	-58.4m					
102.6u	-57.7m					
99.4u	-57.4m					
102.6u	-57.2m					
96.1u	-56.8m					
89.5u	-56.5m					
89.5u	-55.8m					
86.2u	-55.9m					
86.2u	-55.1m					
79.7u	-55.3m					
89.5u	-54.4m					
76.4u	-54.6m					
79.7u	-53.8m					
69.8u	-53.9m					
73.1u	-53.1m					
69.8u	-53.2m					
63.3u	-52.7m					
63.3u	-52.6m					
66.6u	-52m					
60u	-52m					
66.6u	-51.5m					
60u	-51.2m					
60u	-51.1m					
56.7u	-50.7m					
53.4u	-50.4m					
53.4u	-50.4m					
43.6u	-49.7m					
43.6u	-50m					
46.9u	-49m					
43.6u	-49.3m					
43.6u	-48.9m					
37u	-48.6m					
40.3u	-48.4m					
30.5u	-48m					
37u	-47.8m					
37u	-47.7m					
27.2u	-47.2m					
30.5u	-47.2m					
23.9u	-47m					
27.2u	-46.4m					
17.4u	-46.6m					
20.6u	-46.2m					
17.4u	-45.9m					
10.8u	-45.8m					
10.8u	-45.6m					
10.8u	-45.1m					
10.8u	-45.3m					
7.5u	-44.7m					
4.2u	-44.6m					
10.8u	-44.4m					
959.5n	-44.4m					
-2.3u	-43.7m					
959.5n	-44m					
959.5n	-43.8m					
4.2u	-43.4m					
-2.3u	-43m					
959.5n	-43.2m					
-12.2u	-42.7m					
-12.2u	-42.6m					
-22u	-42.4m					
-15.4u	-42.4m					
-18.7u	-41.7m					
-22u	-42m					
-31.8u	-41.8m					
-22u	-41.6m					
-35.1u	-41.2m					
-28.6u	-41.2m					
-35.1u	-41.2m					
-35.1u	-40.6m					
-41.7u	-40.6m					
-41.7u	-40.5m					
-38.4u	-40.5m					
-45u	-39.8m					
-48.2u	-40m					
-48.2u	-39.8m					
-51.5u	-39.9m					
-45u	-39.2m					
-54.8u	-39.2m					
-54.8u	-39.1m					
-54.8u	-39.4m					
-61.4u	-38.6m					
-58.1u	-38.6m					
-67.9u	-38.4m					
-64.6u	-38.6m					
-64.6u	-38.1m					
-67.9u	-38m					
-74.5u	-37.8m					
-74.5u	-37.9m					
-74.5u	-37.7m					
-71.2u	-37.3m					
-84.3u	-37m					
-81u	-37.3m					
-84.3u	-37m					
-84.3u	-37m					
-90.9u	-36.3m					
-87.6u	-36.6m					
-97.4u	-36.5m					
-94.2u	-36.5m					
-94.2u	-36.1m					
-97.4u	-35.9m					
-107.3u	-35.8m					
-104u	-35.8m					
-107.3u	-35.9m					
-110.6u	-35.6m					
-107.3u	-35.2m					
-107.3u	-35.1m					
-113.8u	-35.3m					
-117.1u	-35.1m					
-117.1u	-35.1m					
-120.4u	-34.4m					
-123.7u	-34.6m					
-120.4u	-34.4m					
-123.7u	-34.6m					
-123.7u	-34.4m					
-123.7u	-34.3m					
-133.5u	-33.8m					
-130.2u	-34m					
-133.5u	-33.7m					
-140.1u	-34m					
-143.3u	-33.8m					
-136.8u	-33.4m					
-149.9u	-33.1m					
-140.1u	-33.2m					
-149.9u	-33.1m					
-149.9u	-33.3m					
-149.9u	-33.1m					
-156.5u	-32.7m					
-146.6u	-32.4m					
-159.7u	-32.7m					
-159.7u	-32.5m					
-156.5u	-32.5m					
-166.3u	-32.5m					
-166.3u	-32m					
-169.6u	-32m					
-172.9u	-31.8m					
-163u	-31.9m					
-172.9u	-31.7m					
-182.7u	-32m					
-179.4u	-31.7m					
-182.7u	-31.3m					
-179.4u	-31.1m					
-172.9u	-31.3m					
-192.5u	-31.1m					
-179.4u	-31.2m					
-195.8u	-31.1m					
-189.3u	-31.2m					
-199.1u	-30.4m					
-199.1u	-30.5m					
-199.1u	-30.3m					
-202.4u	-30.6m					
-205.7u	-30.3m					
-199.1u	-30.5m					
-208.9u	-30.3m					
-199.1u	-29.9m					
-205.7u	-29.6m					
-218.8u	-29.9m					
-208.9u	-29.7m					
-215.5u	-30m					
-215.5u	-29.7m					
-215.5u	-29.9m					
-228.6u	-29.5m					
-222.1u	-29.2m					
-228.6u	-29.1m					
-225.3u	-29.1m					
-231.9u	-29.1m					
-231.9u	-29.1m					
-231.9u	-29.2m					
-235.2u	-29.1m					
-235.2u	-29.1m					
-241.7u	-28.4m					
-235.2u	-28.6m					
-241.7u	-28.4m					
-235.2u	-28.6m					
-258.1u	-28.4m					
-241.7u	-28.5m					
-248.3u	-28.4m					
-258.1u	-28.7m					
-251.6u	-27.8m					
-264.7u	-28m					
-258.1u	-27.7m					
-261.4u	-27.9m					
-264.7u	-27.7m					
-264.7u	-27.8m					
-268u	-27.7m					
-268u	-27.9m					
-274.5u	-27.7m					
-271.3u	-27.4m					
-274.5u	-27m					
-281.1u	-27.3m					
-284.4u	-27m					
-274.5u	-27.3m					
-290.9u	-27m					
-277.8u	-27.3m					
-277.8u	-27.1m					
-294.2u	-27.2m					
-274.5u	-26.9m					
-310.6u	-26.5m					
-284.4u	-26.5m					
-297.5u	-26.4m					
-297.5u	-26.5m					
-300.8u	-26.4m					
-304.1u	-26.6m					
-310.6u	-26.4m					
-307.3u	-26.6m					
-310.6u	-26.4m					
-313.9u	-26.3m					
-313.9u	-25.8m					
-310.6u	-25.9m					
-313.9u	-25.7m					
-317.2u	-25.9m					
-320.5u	-25.7m					
-310.6u	-25.9m					
-323.7u	-25.7m					
-320.5u	-25.9m					
-343.4u	-25.7m					
-327u	-25.9m					
-333.6u	-25.3m					
-343.4u	-25.2m					
-330.3u	-25m					
-343.4u	-25.3m					
-340.1u	-25.1m					
-346.7u	-25.3m					
-346.7u	-25.1m					
-346.7u	-25.3m					
-346.7u	-25.2m					
-353.3u	-25.2m					
-350u	-25.2m					
-353.3u	-24.8m					
-376.2u	-24.6m					
-336.9u	-24.5m					
-363.1u	-24.6m					
-359.8u	-24.4m					
-369.7u	-24.6m					
-369.7u	-24.3m					
-353.3u	-24.5m					
-386.1u	-24.4m					
-366.4u	-24.6m					
-379.5u	-24.4m					
